"전체","광주광역시","40~49세",100.0,80.0,3.1,24.5,32.4,26.9,13.1,20.0
"전체","광주광역시","50~59세",100.0,87.8,3.5,30.1,33.8,23.5,9.1,12.2
"전체","광주광역시","60세 이상",100.0,92.9,1.3,13.6,38.4,33.2,13.5,7.1
"전체","광주광역시","초졸이하",100.0,84.2,0.0,9.8,36.2,38.7,15.2,15.8
"전체","광주광역시","중졸",100.0,90.0,1.5,13.3,41.6,33.2,10.4,10.0
"전체","광주광역시","고졸",100.0,80.2,2.2,22.3,36.3,27.8,11.4,19.8
"전체","광주광역시","대졸이상",100.0,82.7,3.7,29.7,27.1,24.6,14.9,17.3
"전체","광주광역시","미혼",100.0,71.6,1.4,24.9,26.1,32.6,14.9,28.4
"전체","광주광역시","기혼",100.0,86.4,3.0,23.5,34.2,26.4,12.9,13.6
"전체","대전광역시","전체",100.0,84.1,2.4,24.5,32.3,25.7,15.1,15.9
"전체","대전광역시","19~29세",100.0,72.1,3.0,18.8,35.3,24.7,18.2,27.9
"전체","대전광역시","30~39세",100.0,83.5,0.7,27.9,32.7,21.9,16.7,16.5
"전체","대전광역시","40~49세",100.0,86.5,2.4,26.6,27.3,24.2,19.5,13.5
"전체","대전광역시","50~59세",100.0,82.0,5.8,28.6,26.2,27.8,11.6,18.0
"전체","대전광역시","60세 이상",100.0,93.1,0.8,21.7,37.7,27.9,11.9,6.9
"전체","대전광역시","초졸이하",100.0,88.4,0.9,15.5,33.1,35.3,15.2,11.6
"전체","대전광역시","중졸",100.0,89.4,2.7,25.3,28.6,27.7,15.6,10.6
"전체","대전광역시","고졸",100.0,78.8,0.8,19.1,36.6,29.2,14.3,21.2
"전체","대전광역시","대졸이상",100.0,86.4,3.7,29.7,30.0,21.0,15.6,13.6
"전체","대전광역시","미혼",100.0,78.1,1.9,22.5,32.4,25.6,17.5,21.9
"전체","대전광역시","기혼",100.0,86.4,2.5,25.1,32.3,25.7,14.3,13.6
"전체","울산광역시","전체",100.0,80.9,4.2,19.9,36.3,23.6,16.0,19.1
"전체","울산광역시","19~29세",100.0,56.0,3.9,25.2,31.0,20.7,19.2,44.0
"전체","울산광역시","30~39세",100.0,75.4,4.1,26.3,27.6,20.0,22.0,24.6
"전체","울산광역시","40~49세",100.0,84.7,2.1,23.8,33.3,25.2,15.6,15.3
"전체","울산광역시","50~59세",100.0,83.0,7.5,19.6,34.5,24.2,14.2,17.0
"전체","울산광역시","60세 이상",100.0,94.1,3.3,12.2,46.2,24.7,13.6,5.9
"전체","울산광역시","초졸이하",100.0,88.3,4.5,7.6,43.9,25.3,18.7,11.7
"전체","울산광역시","중졸",100.0,82.0,2.6,10.8,39.6,33.7,13.3,18.0
"전체","울산광역시","고졸",100.0,79.7,4.0,17.5,39.1,24.5,14.9,20.3
"전체","울산광역시","대졸이상",100.0,80.5,4.7,26.6,31.3,20.3,17.1,19.5
"전체","울산광역시","미혼",100.0,63.1,2.9,21.2,29.3,23.5,23.0,36.9
"전체","울산광역시","기혼",100.0,85.7,4.5,19.6,37.7,23.6,14.7,14.3
"전체","세종특별자치시","전체",100.0,84.6,3.4,25.4,36.1,23.1,12.0,15.4
"전체","세종특별자치시","19~29세",100.0,66.3,2.8,23.4,34.0,24.3,15.4,33.7
"전체","세종특별자치시","30~39세",100.0,85.0,2.1,23.6,36.6,24.7,12.9,15.0
"전체","세종특별자치시","40~49세",100.0,86.7,3.9,32.6,31.7,23.0,8.8,13.3
"전체","세종특별자치시","50~59세",100.0,88.8,6.9,28.4,36.0,15.2,13.4,11.2
"전체","세종특별자치시","60세 이상",100.0,94.3,1.7,17.7,42.1,27.0,11.4,5.7
"전체","세종특별자치시","초졸이하",100.0,87.0,0.0,18.5,31.4,35.3,14.8,13.0
"전체","세종특별자치시","중졸",100.0,91.3,1.7,15.3,42.5,25.5,15.0,8.7
"전체","세종특별자치시","고졸",100.0,76.2,2.2,21.5,35.1,24.5,16.7,23.8
"전체","세종특별자치시","대졸이상",100.0,87.3,4.4,28.5,36.4,21.0,9.7,12.7
"전체","세종특별자치시","미혼",100.0,74.6,2.9,24.0,33.1,22.6,17.3,25.4
"전체","세종특별자치시","기혼",100.0,87.7,3.6,25.8,36.9,23.2,10.5,12.3
"전체","경기도","전체",100.0,83.1,2.9,19.8,33.5,27.9,15.9,16.9
"전체","경기도","19~29세",100.0,65.0,3.8,19.4,30.1,30.4,16.3,35.0
"전체","경기도","30~39세",100.0,82.6,2.1,21.9,31.9,28.6,15.4,17.4
"전체","경기도","40~49세",100.0,85.2,2.4,25.3,33.9,24.5,13.8,14.8
"전체","경기도","50~59세",100.0,88.5,3.7,20.3,32.1,26.7,17.3,11.5
"전체","경기도","60세 이상",100.0,89.6,2.7,14.0,36.8,30.0,16.5,10.4
"전체","경기도","초졸이하",100.0,83.4,1.7,8.7,32.4,32.3,24.9,16.6
"전체","경기도","중졸",100.0,86.5,2.4,11.8,34.0,30.1,21.7,13.5
"전체","경기도","고졸",100.0,80.4,2.1,17.8,34.0,29.8,16.4,19.6
"전체","경기도","대졸이상",100.0,85.1,3.9,24.9,33.1,25.2,12.9,14.9
"전체","경기도","미혼",100.0,73.7,2.7,18.7,29.8,30.3,18.6,26.3
"전체","경기도","기혼",100.0,86.2,3.0,20.1,34.5,27.3,15.1,13.8
"전체","강원도","전체",100.0,86.5,3.9,22.9,35.0,27.0,11.2,13.5
"전체","강원도","19~29세",100.0,68.2,2.7,23.3,32.5,25.5,16.0,31.8
"전체","강원도","30~39세",100.0,82.0,1.4,21.9,34.3,28.0,14.3,18.0
"전체","강원도","40~49세",100.0,86.2,5.5,30.0,29.6,22.6,12.2,13.8
"전체","강원도","50~59세",100.0,91.3,4.3,24.2,35.5,25.7,10.3,8.7
"전체","강원도","60세 이상",100.0,93.1,4.0,19.4,38.0,29.7,8.8,6.9
"전체","강원도","초졸이하",100.0,89.9,2.6,18.3,36.2,33.7,9.3,10.1
"전체","강원도","중졸",100.0,89.8,1.5,23.1,35.8,29.7,9.9,10.2
"전체","강원도","고졸",100.0,84.4,5.1,22.3,36.2,23.3,13.2,15.6
"전체","강원도","대졸이상",100.0,85.9,4.1,26.0,32.9,26.5,10.5,14.1
"전체","강원도","미혼",100.0,72.3,2.1,23.8,34.7,25.8,13.6,27.7
"전체","강원도","기혼",100.0,90.1,4.2,22.8,35.1,27.2,10.7,9.9
"전체","충청북도","전체",100.0,78.6,3.3,22.9,35.8,25.8,12.2,21.4
"전체","충청북도","19~29세",100.0,61.2,5.7,27.1,39.5,17.2,10.5,38.8
"전체","충청북도","30~39세",100.0,80.2,2.6,28.6,34.5,21.9,12.4,19.8
"전체","충청북도","40~49세",100.0,79.9,3.8,30.1,33.6,20.0,12.5,20.1
"전체","충청북도","50~59세",100.0,84.8,4.7,22.2,36.4,24.9,11.8,15.2
"전체","충청북도","60세 이상",100.0,82.6,1.7,15.1,35.6,34.9,12.8,17.4
"전체","충청북도","초졸이하",100.0,75.5,1.2,8.2,30.8,42.6,17.2,24.5
"전체","충청북도","중졸",100.0,81.9,2.1,20.5,34.5,30.1,12.9,18.1
"전체","충청북도","고졸",100.0,75.3,3.7,21.4,39.2,23.7,12.1,24.7
"전체","충청북도","대졸이상",100.0,82.4,4.2,30.7,34.8,20.2,10.1,17.6
"전체","충청북도","미혼",100.0,68.2,4.3,23.0,38.7,23.2,10.8,31.8
"전체","충청북도","기혼",100.0,81.6,3.1,22.9,35.0,26.5,12.5,18.4
"전체","충청남도","전체",100.0,84.5,4.2,24.7,35.7,23.1,12.2,15.5
"전체","충청남도","19~29세",100.0,63.7,2.5,26.7,36.8,18.7,15.3,36.3
"전체","충청남도","30~39세",100.0,79.7,4.3,28.0,32.6,23.2,12.0,20.3
"전체","충청남도","40~49세",100.0,85.7,5.0,30.2,33.8,19.8,11.2,14.3
"전체","충청남도","50~59세",100.0,89.8,4.5,29.7,34.2,20.7,10.9,10.2
"전체","충청남도","60세 이상",100.0,93.5,4.2,16.7,38.6,27.9,12.5,6.5
"전체","충청남도","초졸이하",100.0,89.4,3.2,11.1,38.9,32.6,14.1,10.6
"전체","충청남도","중졸",100.0,92.8,2.7,17.3,38.3,27.2,14.5,7.2
"전체","충청남도","고졸",100.0,79.8,3.9,24.6,36.5,23.3,11.7,20.2
"전체","충청남도","대졸이상",100.0,85.6,5.5,33.5,32.6,17.2,11.2,14.4
"전체","충청남도","미혼",100.0,70.8,2.2,22.9,36.4,23.9,14.7,29.2
"전체","충청남도","기혼",100.0,87.9,4.6,25.1,35.6,23.0,11.7,12.1
"전체","전라북도","전체",100.0,85.6,3.9,22.0,36.6,25.9,11.6,14.4
"전체","전라북도","19~29세",100.0,59.6,1.8,21.3,38.6,25.9,12.5,40.4
"전체","전라북도","30~39세",100.0,75.8,7.7,21.4,30.2,27.9,12.8,24.2
"전체","전라북도","40~49세",100.0,89.1,6.6,24.7,34.3,23.0,11.4,10.9
"전체","전라북도","50~59세",100.0,90.1,4.9,27.3,32.5,24.2,11.1,9.9
"전체","전라북도","60세 이상",100.0,96.6,1.6,18.5,41.0,27.5,11.5,3.4
"전체","전라북도","초졸이하",100.0,91.9,0.0,11.7,40.7,32.2,15.3,8.1
"전체","전라북도","중졸",100.0,93.1,2.7,19.7,32.3,34.2,11.2,6.9
"전체","전라북도","고졸",100.0,80.3,3.7,19.5,39.0,26.5,11.4,19.7
"전체","전라북도","대졸이상",100.0,86.1,6.1,29.7,33.8,20.1,10.3,13.9
"전체","전라북도","미혼",100.0,69.2,2.8,18.6,37.0,28.7,12.8,30.8
"전체","전라북도","기혼",100.0,90.3,4.1,22.8,36.5,25.3,11.4,9.7
"전체","전라남도","전체",100.0,84.3,4.0,21.5,39.8,24.2,10.6,15.7
"전체","전라남도","19~29세",100.0,60.7,1.7,28.7,34.9,19.4,15.3,39.3
"전체","전라남도","30~39세",100.0,79.1,3.7,26.3,40.4,17.3,12.4,20.9
"전체","전라남도","40~49세",100.0,86.0,4.4,26.9,34.6,23.9,10.3,14.0
"전체","전라남도","50~59세",100.0,85.4,6.0,28.8,37.1,19.1,8.9,14.6
"전체","전라남도","60세 이상",100.0,92.4,3.4,12.9,44.2,29.6,10.0,7.6
"전체","전라남도","초졸이하",100.0,90.0,2.1,9.7,45.6,32.8,9.9,10.0
"전체","전라남도","중졸",100.0,86.2,3.9,16.7,44.1,25.2,10.1,13.8
"전체","전라남도","고졸",100.0,79.5,3.1,21.2,41.5,23.0,11.2,20.5
"전체","전라남도","대졸이상",100.0,84.8,6.1,31.6,32.8,18.8,10.6,15.2
"전체","전라남도","미혼",100.0,66.5,0.9,24.3,43.2,17.8,13.8,33.5
"전체","전라남도","기혼",100.0,88.1,4.5,21.0,39.3,25.2,10.1,11.9
"전체","경상북도","전체",100.0,85.7,3.3,20.0,34.6,29.0,13.0,14.3
"전체","경상북도","19~29세",100.0,62.8,2.2,19.9,34.7,26.3,16.9,37.2
"전체","경상북도","30~39세",100.0,81.2,5.1,28.7,26.5,28.5,11.3,18.8
"전체","경상북도","40~49세",100.0,88.2,3.3,19.3,32.1,30.2,15.1,11.8
"전체","경상북도","50~59세",100.0,92.1,4.4,23.7,31.7,28.8,11.4,7.9
"전체","경상북도","60세 이상",100.0,91.7,2.4,15.4,40.0,29.6,12.5,8.3
"전체","경상북도","초졸이하",100.0,87.5,1.3,13.9,40.6,29.2,15.1,12.5
"전체","경상북도","중졸",100.0,89.2,1.8,15.1,33.3,35.8,14.0,10.8
"전체","경상북도","고졸",100.0,83.5,3.2,20.6,32.6,30.1,13.5,16.5
"전체","경상북도","대졸이상",100.0,86.4,5.0,24.5,33.8,25.7,10.9,13.6
"전체","경상북도","미혼",100.0,69.5,2.5,16.8,36.1,25.9,18.6,30.5
"전체","경상북도","기혼",100.0,89.4,3.4,20.6,34.3,29.6,12.1,10.6
"전체","경상남도","전체",100.0,84.1,2.0,21.3,32.6,30.4,13.8,15.9
"전체","경상남도","19~29세",100.0,58.5,2.1,22.1,34.4,26.7,14.6,41.5
"전체","경상남도","30~39세",100.0,80.3,2.5,26.5,27.8,29.4,13.8,19.7
"전체","경상남도","40~49세",100.0,84.2,2.7,24.5,27.5,27.8,17.5,15.8
"전체","경상남도","50~59세",100.0,87.1,2.5,22.7,36.9,26.5,11.5,12.9
"전체","경상남도","60세 이상",100.0,95.4,1.0,16.2,34.4,35.6,12.8,4.6
"전체","경상남도","초졸이하",100.0,92.2,0.5,13.8,34.0,36.7,15.0,7.8
"전체","경상남도","중졸",100.0,93.4,1.0,16.3,30.3,35.2,17.3,6.6
"전체","경상남도","고졸",100.0,80.2,1.4,19.8,34.7,30.8,13.3,19.8
"전체","경상남도","대졸이상",100.0,83.3,3.4,27.1,30.6,26.1,12.8,16.7
"전체","경상남도","미혼",100.0,67.3,2.9,21.4,33.5,29.2,13.0,32.7
"전체","경상남도","기혼",100.0,88.3,1.8,21.2,32.5,30.6,13.9,11.7
"전체","제주특별자치도","전체",100.0,87.6,4.8,25.0,34.3,22.5,13.4,12.4
"전체","제주특별자치도","19~29세",100.0,70.3,8.5,22.0,30.3,20.7,18.5,29.7
"전체","제주특별자치도","30~39세",100.0,85.5,4.2,37.2,22.3,20.0,16.3,14.5
"전체","제주특별자치도","40~49세",100.0,89.3,2.5,24.9,34.2,23.1,15.4,10.7
"전체","제주특별자치도","50~59세",100.0,91.2,4.7,26.1,31.7,25.4,12.2,8.8
"전체","제주특별자치도","60세 이상",100.0,94.6,5.1,19.4,44.0,22.2,9.2,5.4
"전체","제주특별자치도","초졸이하",100.0,92.3,4.2,15.8,41.9,29.5,8.6,7.7
"전체","제주특별자치도","중졸",100.0,95.9,3.4,18.2,38.9,26.8,12.7,4.1
"전체","제주특별자치도","고졸",100.0,84.5,4.5,22.8,37.9,23.1,11.8,15.5
"전체","제주특별자치도","대졸이상",100.0,87.7,5.4,30.4,28.6,19.5,16.0,12.3
"전체","제주특별자치도","미혼",100.0,77.3,4.6,29.5,30.0,19.3,16.6,22.7
"전체","제주특별자치도","기혼",100.0,90.2,4.8,24.1,35.2,23.2,12.7,9.8
"여자","전국","전체",100.0,77.3,3.2,20.4,35.6,27.0,13.8,22.7
"여자","전국","19~29세",100.0,67.9,3.2,21.4,34.0,26.4,15.0,32.1
"여자","전국","30~39세",100.0,71.0,2.6,28.1,31.3,24.0,14.0,29.0
"여자","전국","40~49세",100.0,74.3,4.5,24.1,33.2,24.6,13.6,25.7
"여자","전국","50~59세",100.0,78.1,4.3,22.2,33.3,26.4,13.8,21.9
"여자","전국","60세 이상",100.0,86.3,2.2,13.9,40.6,30.0,13.3,13.7
"여자","전국","초졸이하",100.0,81.4,1.5,11.1,37.3,34.2,15.9,18.6
"여자","전국","중졸",100.0,83.3,1.7,14.3,37.4,30.7,16.0,16.7
"여자","전국","고졸",100.0,74.2,2.8,19.2,37.9,26.5,13.6,25.8
"여자","전국","대졸이상",100.0,77.1,4.6,26.6,32.7,23.7,12.6,22.9
"여자","전국","미혼",100.0,74.1,2.8,22.2,33.0,26.9,15.1,25.9
"여자","전국","기혼",100.0,78.1,3.3,19.9,36.3,27.0,13.5,21.9
"여자","서울특별시","전체",100.0,82.3,3.6,19.9,33.7,27.9,14.9,17.7
"여자","서울특별시","19~29세",100.0,76.5,1.0,18.6,36.7,28.7,15.0,23.5
"여자","서울특별시","30~39세",100.0,83.8,3.0,28.8,26.1,25.8,16.3,16.2
"여자","서울특별시","40~49세",100.0,79.9,6.3,21.6,31.9,27.5,12.7,20.1
"여자","서울특별시","50~59세",100.0,80.1,5.5,20.5,33.4,25.0,15.7,19.9
"여자","서울특별시","60세 이상",100.0,87.8,2.8,14.2,37.4,30.6,15.0,12.2
"여자","서울특별시","초졸이하",100.0,79.6,1.8,10.5,29.4,41.4,16.9,20.4
"여자","서울특별시","중졸",100.0,86.3,0.0,8.6,37.8,30.5,23.0,13.7
"여자","서울특별시","고졸",100.0,77.6,3.2,17.1,41.0,25.0,13.7,22.4
"여자","서울특별시","대졸이상",100.0,85.4,4.7,25.2,29.5,26.6,14.0,14.6
"여자","서울특별시","미혼",100.0,82.6,2.0,22.8,32.5,27.4,15.2,17.4
"여자","서울특별시","기혼",100.0,82.2,4.2,18.7,34.1,28.1,14.8,17.8
"여자","부산광역시","전체",100.0,79.8,1.6,17.7,39.5,25.5,15.7,20.2
"여자","부산광역시","19~29세",100.0,64.7,2.3,20.3,42.9,24.0,10.4,35.3
"여자","부산광역시","30~39세",100.0,75.0,3.3,26.1,37.1,17.4,16.1,25.0
"여자","부산광역시","40~49세",100.0,72.5,3.4,29.1,33.7,17.1,16.6,27.5
"여자","부산광역시","50~59세",100.0,84.4,0.5,18.5,36.6,33.7,10.6,15.6
"여자","부산광역시","60세 이상",100.0,89.2,0.7,9.8,42.5,27.6,19.4,10.8
"여자","부산광역시","초졸이하",100.0,85.1,1.0,6.3,33.9,34.0,24.8,14.9
"여자","부산광역시","중졸",100.0,87.8,0.9,11.8,43.8,28.5,15.0,12.2
"여자","부산광역시","고졸",100.0,75.6,0.9,14.2,42.0,25.5,17.3,24.4
"여자","부산광역시","대졸이상",100.0,78.9,2.7,27.7,38.1,21.0,10.6,21.1
"여자","부산광역시","미혼",100.0,69.9,2.0,19.4,37.6,25.5,15.6,30.1
"여자","부산광역시","기혼",100.0,82.7,1.5,17.3,39.9,25.5,15.7,17.3
"여자","대구광역시","전체",100.0,73.5,2.2,18.1,36.1,31.5,12.1,26.5
"여자","대구광역시","19~29세",100.0,60.5,3.6,18.1,32.6,34.4,11.3,39.5
"여자","대구광역시","30~39세",100.0,63.8,1.3,23.1,38.3,19.4,17.9,36.2
"여자","대구광역시","40~49세",100.0,70.5,2.5,28.5,30.9,23.4,14.6,29.5
"여자","대구광역시","50~59세",100.0,73.4,1.9,19.0,29.9,32.6,16.6,26.6
"여자","대구광역시","60세 이상",100.0,85.0,2.2,11.4,42.4,37.1,6.9,15.0
"여자","대구광역시","초졸이하",100.0,73.4,0.8,15.9,37.5,39.7,6.0,26.6
"여자","대구광역시","중졸",100.0,79.2,0.0,4.6,43.8,41.4,10.2,20.8
"여자","대구광역시","고졸",100.0,76.7,1.7,12.8,35.3,34.4,15.8,23.3
"여자","대구광역시","대졸이상",100.0,69.2,4.0,28.2,33.9,22.5,11.4,30.8
"여자","대구광역시","미혼",100.0,68.9,2.7,21.1,34.4,26.7,15.1,31.1
"여자","대구광역시","기혼",100.0,74.5,2.2,17.5,36.4,32.5,11.5,25.5
"여자","인천광역시","전체",100.0,69.9,2.8,21.0,33.7,28.3,14.3,30.1
"여자","인천광역시","19~29세",100.0,62.6,4.1,21.3,30.2,25.1,19.2,37.4
"여자","인천광역시","30~39세",100.0,65.1,0.0,24.6,38.9,29.2,7.3,34.9
"여자","인천광역시","40~49세",100.0,72.8,5.1,19.5,27.3,34.3,13.8,27.2
"여자","인천광역시","50~59세",100.0,70.3,4.1,25.6,28.3,27.5,14.6,29.7
"여자","인천광역시","60세 이상",100.0,75.0,1.1,16.6,41.0,26.2,15.2,25.0
"여자","인천광역시","초졸이하",100.0,68.5,1.1,16.3,34.4,29.8,18.3,31.5
"여자","인천광역시","중졸",100.0,75.3,0.0,16.1,27.2,35.7,21.0,24.7
"여자","인천광역시","고졸",100.0,69.4,2.3,18.9,35.5,30.0,13.4,30.6
"여자","인천광역시","대졸이상",100.0,69.6,4.4,25.4,33.3,24.5,12.3,30.4
"여자","인천광역시","미혼",100.0,69.0,2.8,22.7,29.1,30.4,15.1,31.0
"여자","인천광역시","기혼",100.0,70.1,2.8,20.5,35.1,27.7,14.0,29.9
"여자","광주광역시","전체",100.0,76.7,2.7,22.3,35.1,28.3,11.6,23.3
"여자","광주광역시","19~29세",100.0,75.6,2.0,28.4,23.8,29.6,16.3,24.4
"여자","광주광역시","30~39세",100.0,65.7,5.0,28.6,28.3,17.8,20.3,34.3
"여자","광주광역시","40~49세",100.0,64.8,3.6,22.2,39.1,27.1,8.0,35.2
"여자","광주광역시","50~59세",100.0,79.3,3.3,29.7,36.0,24.4,6.6,20.7
"여자","광주광역시","60세 이상",100.0,89.7,1.5,12.5,41.3,34.0,10.6,10.3
"여자","광주광역시","초졸이하",100.0,81.2,0.0,10.6,37.3,41.6,10.5,18.8
"여자","광주광역시","중졸",100.0,85.5,2.6,10.8,47.6,28.9,10.1,14.5
"여자","광주광역시","고졸",100.0,77.3,3.1,20.8,39.2,26.0,11.0,22.7
"여자","광주광역시","대졸이상",100.0,73.3,3.4,30.3,28.4,25.0,12.8,26.7
"여자","광주광역시","미혼",100.0,76.8,2.3,26.2,25.0,33.1,13.5,23.2
"여자","광주광역시","기혼",100.0,76.7,2.9,21.1,38.2,26.8,11.0,23.3
"여자","대전광역시","전체",100.0,77.5,2.2,23.4,32.9,26.2,15.3,22.5
"여자","대전광역시","19~29세",100.0,75.8,2.2,18.4,35.8,23.9,19.6,24.2
"여자","대전광역시","30~39세",100.0,71.7,0.0,28.5,28.4,27.3,15.8,28.3
"여자","대전광역시","40~49세",100.0,75.3,4.4,25.1,27.9,25.1,17.5,24.7
"여자","대전광역시","50~59세",100.0,67.8,4.9,31.1,23.1,29.2,11.6,32.2
"여자","대전광역시","60세 이상",100.0,89.7,0.4,19.4,40.8,26.1,13.4,10.3
"여자","대전광역시","초졸이하",100.0,84.4,0.0,14.4,38.5,30.2,16.9,15.6
"여자","대전광역시","중졸",100.0,88.7,2.6,20.2,30.9,28.6,17.7,11.3
"여자","대전광역시","고졸",100.0,73.0,0.5,18.1,39.1,30.2,12.1,27.0
"여자","대전광역시","대졸이상",100.0,76.5,3.9,30.8,27.3,21.5,16.5,23.5
"여자","대전광역시","미혼",100.0,79.9,1.1,19.1,34.2,26.0,19.6,20.1
