"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","시군구코드","시군구명","읍면동코드","읍면동명","지하철역코드","지하철역명"
"NODE","POINT(127.12023524093304 37.53032246263641)","213480","0","1171000000","송파구","1171010300","풍납동","33","강동구청"
"NODE","POINT(127.12385882785848 37.495688123662106)","212156","1","1171000000","송파구","1171010700","가락동","203","경찰병원"
"NODE","POINT(127.11809736541939 37.4926682640709)","211625","1","1171000000","송파구","1171010700","가락동","199","가락시장"
"NODE","POINT(127.09676201224372 37.502723954661136)","69909","1","1171000000","송파구","1171010600","삼전동","215","석촌고분"
"NODE","POINT(127.11180181663998 37.51018015736893)","215356","1","1171000000","송파구","1171010400","송파동","214","송파나루"
"NODE","POINT(127.13120675007835 37.516040328917775)","198630","1","1171000000","송파구","1171011100","방이동","204","올림픽공원(한국체대)"
"NODE","POINT(127.10497723979161 37.5146457213322)","196353","1","1171000000","송파구","1171010200","신천동","210","잠실(송파구청)"
"NODE","POINT(127.10717808749946 37.5048046984708)","196567","1","1171000000","송파구","1171010500","석촌동","200","석촌"
"NODE","POINT(127.12652310857835 37.4714482540519)","198727","1","1171000000","송파구","1171010900","장지동","",""
"NODE","POINT(127.09718576920491 37.502763656483346)","196635","1","1171000000","송파구","1171010500","석촌동","215","석촌고분"
"NODE","POINT(127.12050307295738 37.53106649864566)","198658","1","1171000000","송파구","1171010300","풍납동","",""
"NODE","POINT(127.10088514705804 37.5130587036549)","211894","0","1171000000","송파구","1171010200","신천동","210","잠실(송파구청)"
"NODE","POINT(127.13784079519112 37.51936809774019)","213657","0","1171000000","송파구","1171011100","방이동","37","둔촌오륜"
"NODE","POINT(127.12268435465137 37.48625939608584)","125377","1","1171000000","송파구","1171010800","문정동","211","문정"
"NODE","POINT(127.10712604127323 37.50569247427557)","92630","1","1171000000","송파구","1171010400","송파동","200","석촌"
"NODE","POINT(127.1276546686349 37.5019950564144)","211659","1","1171000000","송파구","1171010700","가락동","216","오금"
"NODE","POINT(127.12438431154727 37.495598317882155)","211775","1","1171000000","송파구","1171010700","가락동","203","경찰병원"
"NODE","POINT(127.11887099721821 37.49292867153217)","211452","1","1171000000","송파구","1171010700","가락동","199","가락시장"
"NODE","POINT(127.07326403135781 37.511381610109346)","212521","0","1171000000","송파구","1171010100","잠실동","201","종합운동장"
"NODE","POINT(127.09716403742473 37.50222620219997)","212777","1","1171000000","송파구","1171010500","석촌동","215","석촌고분"
"NODE","POINT(127.12639740220624 37.4788552424736)","211694","0","1171000000","송파구","1171010900","장지동","202","장지"
"NODE","POINT(127.08624847051277 37.51187101568035)","212854","0","1171000000","송파구","1171010100","잠실동","218","잠실새내"
"NODE","POINT(127.07731279659525 37.51111885008563)","211737","0","1171000000","송파구","1171010100","잠실동","201","종합운동장"
"NODE","POINT(127.0861518152894 37.51139353619685)","211705","0","1171000000","송파구","1171010100","잠실동","218","잠실새내"
"NODE","POINT(127.10350964749668 37.520867486643745)","212411","0","1171000000","송파구","1171010200","신천동","205","잠실나루"
"NODE","POINT(127.12576411743366 37.50859898482835)","211587","1","1171000000","송파구","1171011100","방이동","207","방이"
"NODE","POINT(127.12844043450916 37.50259900550941)","122936","0","1171000000","송파구","1171011200","오금동","",""
"NODE","POINT(127.11326448370943 37.517709119670556)","110611","1","1171000000","송파구","1171011100","방이동","",""
"NODE","POINT(127.1125740425739 37.517120478730625)","110610","0","1171000000","송파구","1171011100","방이동","",""
"NODE","POINT(127.11271174664988 37.51793850317135)","110204","1","1171000000","송파구","1171010200","신천동","",""
"NODE","POINT(127.12812266456203 37.50237872868276)","212068","1","1171000000","송파구","1171011200","오금동","216","오금"
"NODE","POINT(127.12588543555984 37.47846564287927)","212246","1","1171000000","송파구","1171010800","문정동","202","장지"
"NODE","POINT(127.17518788070038 37.55752807526354)","215412","0","1174000000","강동구","1174011000","강일동","31","강일"
"NODE","POINT(127.14416312041527 37.55130403047023)","215380","0","1174000000","강동구","1174010100","명일동","34","명일"
"NODE","POINT(127.17628284410385 37.55740515340641)","215413","0","1174000000","강동구","1174010300","상일동","31","강일"
"NODE","POINT(127.14872889116644 37.529458714253764)","211841","1","1174000000","강동구","1174010600","둔촌동","39","중앙보훈병원"
"NODE","POINT(127.14798818319892 37.527854901583346)","214425","1","1174000000","강동구","1174010600","둔촌동","39","중앙보훈병원"
"NODE","POINT(127.12735700818776 37.55012621439297)","14406","0","1174000000","강동구","1174010700","암사동","27","암사"
"NODE","POINT(127.13596286453593 37.527920277421906)","213886","0","1174000000","강동구","1174010800","성내동","35","둔촌동"
"NODE","POINT(127.1329072079279 37.53591207885099)","126670","1","1174000000","강동구","1174010800","성내동","30","강동"
"NODE","POINT(127.15383278569297 37.55488135255971)","213652","0","1174000000","강동구","1174010100","명일동","29","고덕"
"NODE","POINT(127.15380158870624 37.555087361086464)","213852","0","1174000000","강동구","1174010200","고덕동","29","고덕"
"NODE","POINT(127.16790251023284 37.556847484259855)","213814","0","1174000000","강동구","1174010300","상일동","38","상일동"
"NODE","POINT(127.17527393090732 37.55719263812985)","213810","0","1174000000","강동구","1174010300","상일동","31","강일"
"NODE","POINT(127.13978304015922 37.53782062327283)","213669","0","1174000000","강동구","1174010500","길동","28","길동"
"NODE","POINT(127.13820384530973 37.519775129452434)","211726","0","1174000000","강동구","1174010600","둔촌동","37","둔촌오륜"
"NODE","POINT(127.13179010475156 37.536282475061434)","213883","0","1174000000","강동구","1174010800","성내동","30","강동"
"NODE","POINT(127.14283743789058 37.545800531295995)","213871","0","1174000000","강동구","1174010900","천호동","32","굽은다리(강동구민회관앞)"
"NODE","POINT(127.16785895296137 37.556972843259466)","213854","0","1174000000","강동구","1174010200","고덕동","38","상일동"
"NODE","POINT(127.12448671755027 37.53811502961933)","211569","0","1174000000","강동구","1174010800","성내동","36","천호(풍납토성)"
"NODE","POINT(127.1486649763299 37.528718061495766)","212126","0","1174000000","강동구","1174010600","둔촌동","39","중앙보훈병원"
"NODE","POINT(127.1652598279911 37.55672080615116)","215393","0","1174000000","강동구","1174010200","고덕동","38","상일동"
