"혼인상태별",사별/이혼/기타,278,1.4,0,0,0,0,0.5,0,0,636,2.1,-,-,-,-,-,527,2.5,-,-,-,0.3,-,0.2,432,1.7,-,-,-,-,0.1,-,342,-,0.3,-,-,-,0.3,0.9,397,1.3,-,-,-,-
"가구주여부별",가구주,2106,1.7,0.2,0,0,0.1,0.1,0.3,0,2654,2.6,0,-,0.1,0.1,0.9,3138,5.3,0.1,0.1,0,0.1,0,0.1,2186,1,0.2,-,0.1,0,0,0,1804,0.9,0.1,-,-,-,0,0.1,2015,1.2,0.4,0.1,-,0.1
"가구주여부별",가구주 아님,2515,4.8,0.1,0,0,0.1,0,0.3,0,2359,6.2,0.2,0,0.1,-,1.1,1673,7.3,0.1,-,-,0,-,-,2215,1.8,0.2,0.1,0.2,0.1,-,0.1,1736,1.2,0.4,0.1,0,0.1,-,0.1,1911,2.5,0.1,0.1,0.2,-
"종사자지위별",상용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1463,6.9,0.1,0.1,-,0,-,-,1434,1.8,0.3,0.2,0.1,0.1,-,0.1,1232,0.8,0.1,-,-,-,-,0.1,1325,2.5,0.2,0.1,0.2,0.1
"종사자지위별",임시근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,230,8.7,-,0.3,-,-,-,-,188,3.3,-,-,-,-,-,0.4,202,-,-,-,0.4,-,-,-,235,2.3,0.7,-,-,-
"종사자지위별",일용근로자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,8.2,-,-,-,-,-,-,48,1.4,-,-,-,-,-,-,66,-,-,-,-,-,-,2.4,77,-,-,-,-,-
"종사자지위별",고용원이 있는 자영업자,169,0.7,0,0,0,0,0,0,0,144,0.7,-,-,-,-,1.7,198,6.4,0.5,-,-,-,0.3,-,233,1.3,-,-,-,-,-,-,165,0.7,-,-,-,-,-,-,158,1.3,-,-,-,-
"종사자지위별",고용원이 없는 자영업자,578,1.6,0.5,0,0.1,0,0.2,0.2,0,748,1.5,-,-,-,0.1,-,939,3.8,0.2,0.1,-,-,-,0.1,729,0.6,0.3,-,0.2,-,-,-,577,0.9,0.1,-,-,-,-,-,653,1.2,0.6,0.2,-,0.1
"종사자지위별",무급가족종사자,86,5.4,0,0,0,0,0,0,0,58,2.1,-,-,-,-,-,109,1.8,-,-,-,-,-,-,64,-,-,-,-,-,-,-,56,-,-,-,-,-,-,-,64,3,-,-,-,-
"종사자지위별",기타종사자,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,-,-,-,-,-,-,30,8.3,-,-,-,-,-,-,18,-,-,-,-,-,-,-,28,-,-,-,-,-
"종사자지위별",해당없음(무직),1749,4.3,0.1,0,0,0.2,0,0.1,0,1636,4.6,0.1,0,0.1,-,0.5,1772,6.7,0,0,0.1,0.1,0,0.1,1675,1.4,0.2,-,0.3,0.1,0,0.2,1224,1.7,0.5,0.1,-,0.1,0.1,0.2,1386,1.8,0.1,0.1,-,-
"종사자지위별",임금.봉급 근로자,2039,3.3,0.1,0,0,0,0,0.5,0,2427,5.6,0.1,-,0.1,0,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구소득별",100만원 미만,202,1.8,0,0,0,0,0.7,0,0,282,0.9,-,-,-,-,-,382,4.5,0.1,-,-,-,-,-,290,0.7,0.3,-,-,-,0.2,-,222,0.9,-,-,-,-,-,1.4,323,2.3,-,-,-,-
"가구소득별",100~200만원,348,0,0.2,0.1,0,0.6,0,0,0,417,2.5,-,-,-,0.2,0.1,424,3.2,0.2,0.2,0.3,-,0.1,0.2,299,1.4,-,-,-,-,-,-,265,0.5,0.3,-,-,-,0.3,-,288,0.2,-,0.2,-,-
"가구소득별",200~300만원,633,3.5,0,0.1,0,0,0.2,0,0,812,3.8,0.3,-,0.1,-,2.3,729,7.6,0.2,-,-,-,-,0.1,581,0.5,0.2,-,-,0.3,-,-,462,1.3,-,-,-,-,-,-,494,0.4,-,0.3,-,-
"가구소득별",300~400만원,1023,3.4,0.1,0,0.1,0.1,0,0.3,0,1066,3.2,-,-,0.1,0.1,0.2,973,6.3,-,0.1,-,0.1,0.1,-,806,1.2,-,-,0.1,-,-,0.2,628,0.7,0.2,0.2,-,0.2,-,-,686,2.4,0.4,0.2,-,0.2
"가구소득별",400~500만원,1091,3.9,0.1,0,0,0,0.1,0.5,0,1117,5.5,0.1,-,0.3,-,0.9,845,7.5,0.1,0.1,-,0,-,-,817,1.9,0.3,0.1,0.4,-,-,0.1,602,1.8,0.8,-,-,-,-,-,719,2.7,0.2,-,-,-
"가구소득별",500~600만원,714,4.4,0.3,0,0.1,0,0,0.3,0,718,5.9,0.2,0.1,-,-,1.8,738,7.8,0.2,0.1,-,0.1,0,-,681,2.3,0.4,0.2,0.3,0.2,-,0.2,579,1.1,0.1,-,-,-,-,0.2,613,1.9,0.5,-,-,-
"가구소득별",600만원 이상,610,3,0.3,0,0,0.1,0,0.2,0,601,5.5,0.1,-,-,-,0.9,720,3.8,0.1,-,-,-,-,0.1,927,1.3,0.2,-,0.1,0.1,-,-,782,0.9,0.1,-,0.1,-,-,0.2,803,1.9,0.1,0.1,0.3,-
"지역규모별",대도시,2205,4.4,0.3,0,0,0.1,0.1,0.4,0,2315,5.7,0.1,0,-,0,0.8,1959,5.5,0.2,0,0.1,0.1,-,0,1990,2,0.3,-,0.2,0,-,0,1629,0.7,0.1,-,0.1,-,-,0.1,1930,2.7,0.3,0.2,0.2,-
"지역규모별",중소도시,1556,2.8,0,0,0,0.1,0.1,0.1,0,1717,3.6,0.1,-,0.2,-,1.2,1640,7.3,0,0.1,-,0.1,0,0.1,1645,1.1,0.1,0.2,0.1,0.1,-,0.2,1260,1.5,0.3,0.1,-,0.1,0.1,0.2,1171,1.6,0.1,-,-,-
"지역규모별",읍면지역,860,1.9,0,0,0.1,0,0,0.2,0,981,3.6,-,-,0.1,0.1,1.2,1212,5.4,0.1,0.1,-,-,0,-,766,0.7,0.1,-,0.3,0.2,0,0.1,651,1,0.5,-,-,-,-,-,825,0.5,0.2,-,-,0.1
"권역별",수도권,1812,3.7,0,0,0,0.1,0,0.3,0,1777,6.2,0.1,0,0.1,0,1.8,1575,6.3,0,0.1,-,0.1,-,0,1946,1.6,0.2,0.1,0.2,0,-,0,1064,1.6,0.3,-,-,-,-,0.1,1268,2.6,0.4,0.1,0.2,-
"권역별",강원/제주권,329,6.7,0,0,0.3,0,0.5,0,0,374,2.6,1,-,-,-,-,372,9.8,-,-,-,-,0.2,-,143,0.6,-,-,0.6,-,-,-,357,-,-,-,-,-,-,-,342,1.1,-,-,-,-
"권역별",충청/세종권,857,1.8,0,0,0,0,0,0.3,0,883,2,-,-,-,0.1,0.2,800,6.4,0,-,-,-,-,-,378,-,-,-,-,0.4,0.1,0.2,408,0.2,-,-,-,-,-,-,515,0.6,-,-,-,0.1
"권역별",호남권,324,1.3,0,0,0,0,0,0,0,277,2.2,-,-,-,-,-,614,4.1,-,-,-,-,-,0.2,404,1.6,-,-,-,-,-,-,506,0.8,-,-,0.2,-,-,-,449,1.5,0.1,0.1,-,-
"권역별",대경권,550,5.2,0.8,0.1,0,0.2,0,0.4,0,581,3.8,-,-,0.2,-,-,430,5.9,0.3,0.1,-,-,-,-,570,0.3,0.8,-,0.2,-,-,0.3,523,1.2,0.7,0.3,-,0.2,0.2,0.4,516,1.5,-,0.3,-,-
"권역별",동남권,749,2.1,0.4,0,0.1,0,0.2,0.1,0,1121,2.4,-,-,-,-,0.1,1020,5.9,0.4,-,0.1,0.1,0.1,0.1,960,2.4,0.1,0.1,0.3,0.1,-,0.1,682,0.3,-,-,-,-,-,0.3,836,1.4,0.2,-,-,-
"17개 시도별",서울,720,5.7,0.1,0,0,0,0.1,0.8,0,695,7.4,0.3,-,-,0.1,0.9,609,5.3,0.1,0.1,-,-,-,0.1,691,1.5,0.3,-,0.1,0.1,-,0.1,355,1.4,0.1,-,-,-,-,-,551,3.8,0.7,0.2,0.4,0.1
"17개 시도별",부산,303,2.3,0.8,0,0,0,0.4,0,0,516,3,-,-,-,-,0.2,411,6.5,0.4,-,0.3,0.2,-,-,467,3.5,-,-,0.5,-,-,-,310,0.3,-,-,-,-,-,0.4,319,2.6,0.5,-,-,-
"17개 시도별",대구,273,3.9,1.4,0.2,0,0.4,0,0,0,298,5.5,-,-,0.4,-,-,218,6.3,0.5,-,-,-,-,-,274,0.1,1.3,-,-,-,-,-,283,0.3,0.4,-,-,-,-,-,254,2.6,-,0.6,-,-
"17개 시도별",인천,411,3.3,0,0,0,0.2,0,0,0,334,9.8,-,0.2,-,-,3,285,5,-,-,-,0.2,-,-,276,2.8,-,-,-,-,-,-,216,-,-,-,-,-,-,-,287,-,-,0.4,-,-
"17개 시도별",광주,115,3.7,0,0,0,0,0,0,0,91,6.3,-,-,-,-,-,125,0.6,-,-,-,-,-,-,114,2.2,-,-,-,-,-,-,186,1,-,-,0.7,-,-,-,135,3.1,-,-,-,-
"17개 시도별",대전,260,2.9,0,0.1,0,0,0,0,0,261,0.6,-,-,-,-,0.2,238,6.6,0.1,-,-,-,-,-,89,-,-,-,-,-,-,-,115,0.6,-,-,-,-,-,-,178,-,-,-,-,-
"17개 시도별",울산,152,4.3,0,0,0,0,0,0.5,0,206,1.1,-,-,-,-,-,192,7.4,-,-,-,-,-,-,117,3.1,1,-,-,-,-,-,158,0.6,-,-,-,-,-,0.5,232,1.7,-,-,-,0.3
"17개 시도별",세종,63,0,0,0,0,0,0,0,1.3,91,-,-,-,-,-,-,109,15.1,-,-,-,-,-,-,21,-,-,-,-,-,-,3.5,43,-,-,-,-,-,-,-,71,-,-,-,-,-
"17개 시도별",경기,681,2.1,0,0,0,0.1,0,0,0,748,4.5,-,-,0.3,-,2.2,681,7.3,-,0.1,-,0.1,-,-,979,1.4,0.1,0.2,0.2,-,-,-,493,2,0.4,-,-,-,-,0.2,430,2,0.1,-,-,-
"17개 시도별",강원,166,8.9,0,0,0.5,0,0.8,0,0,200,2.9,1.5,-,-,-,-,267,11.3,-,-,-,-,0.2,-,93,1,-,-,0.9,-,-,-,144,-,-,-,-,-,-,-,222,1.5,-,-,-,-
"17개 시도별",충북,238,3.3,0,0,0,0,0,0,0,274,2.9,-,-,-,-,0.6,288,6.4,-,-,-,-,-,-,126,-,-,-,-,1.1,0.3,-,109,-,-,-,-,-,-,-,175,0.6,-,-,-,0.4
"17개 시도별",충남,296,0.2,0,0,0,0,0,0.8,0,257,2.7,-,-,-,0.3,-,165,4.2,-,-,-,-,-,-,142,-,-,-,-,-,-,-,141,-,-,-,-,-,-,-,91,1.6,-,-,-,-
"17개 시도별",전북,130,0.3,0,0,0,0,0,0,0,99,-,-,-,-,-,-,264,5,-,-,-,-,-,0.4,139,-,-,-,-,-,-,-,154,-,-,-,-,-,-,-,97,0.7,-,0.7,-,-
"17개 시도별",전남,79,0,0,0,0,0,0,0,0,87,1.2,-,-,-,-,-,225,5,-,-,-,-,-,-,151,2.6,-,-,-,-,-,-,166,1.4,-,-,-,-,-,-,217,0.8,0.3,-,-,-
"17개 시도별",경북,277,6.5,0.3,0,0,0,0,0.8,0,283,2.1,-,-,-,-,-,212,5.4,-,0.3,-,-,-,-,296,0.4,0.2,-,0.4,-,-,0.6,240,2.3,1.2,0.7,-,0.5,0.4,0.9,262,0.4,-,-,-,-
"17개 시도별",경남,294,1.3,0,0,0.2,0,0,0,0,399,2,-,-,-,-,-,417,4.9,0.4,-,-,-,0.1,0.2,376,1,-,0.2,-,0.3,-,0.3,214,0.3,-,-,-,-,-,-,285,-,-,-,-,-
"17개 시도별",제주,163,2.6,0,0,0,0,0,0,0,174,2,-,-,-,-,-,105,3.7,-,-,-,-,0.5,-,50,-,-,-,-,-,-,-,213,-,-,-,-,-,-,-,120,-,-,-,-,-
"장애여부별",장애등록,-,-,-,-,-,-,-,-,-,54,3.4,-,-,-,-,-,65,5.5,-,-,-,-,-,-,77,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,38,-,-,-,-,-
"장애여부별",미등록,-,-,-,-,-,-,-,-,-,53,2.7,-,-,-,-,-,20,5.5,-,-,-,-,-,-,71,1.3,-,-,-,-,-,-,52,-,-,-,-,-,-,-,35,-,4,3,6.2,-
"장애여부별",해당사항없음,-,-,-,-,-,-,-,-,-,4906,4.6,0.1,0,0.1,0,1,4726,6.2,0.1,0.1,0,0.1,0,0,4253,1.5,0.2,0.1,0.2,0.1,0,0.1,3435,1.1,0.2,0,0,0,0,0.1,3853,2,0.2,0.1,-,-
"근무 형태",전일제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1720,1.6,0.3,0.2,0.2,0.1
"근무 형태",교대제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123,0.6,0.4,-,-,-
"근무 형태",시간 선택제,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,170,5.8,1.1,-,-,-
"근무 형태",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,527,2.5,-,-,-,-
"유연 근무제 여부",시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,219,2.5,1.9,-,-,-
"유연 근무제 여부",미시행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1233,1.6,0.2,0.1,0.3,-
"유연 근무제 여부",해당 없음,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1088,2.3,-,0.1,-,0.1
