"가구주여부별",가구주 아님,4883,77.5,73.2,57.2,26.2,18.3,3.8,4.2,1.9,1.9
"종사자지위별",상용근로자,3300,79.9,69.2,60,27.9,12.8,7.9,3.1,1.6,1.9
"종사자지위별",임시근로자,630,81,80.1,65.4,31.6,22.4,5,5.2,2.8,1.5
"종사자지위별",일용근로자,205,76.6,69.1,61.9,29.6,17.1,2.4,5.7,3.8,1.9
"종사자지위별",고용원이 있는 자영업자,356,71.9,64.1,58.9,39.3,14.7,14,3.2,1.5,0.3
"종사자지위별",고용원이 없는 자영업자,1557,77.5,75.2,64.2,38.9,18.2,8.6,4.7,2.2,1.3
"종사자지위별",무급가족종사자,188,63.8,72.9,64.2,38.5,20.8,1.9,3.1,1.7,0.6
"종사자지위별",기타종사자,53,70.1,66.8,71.4,38,29.7,5.4,-,-,4.2
"종사자지위별",해당없음(무직),3757,73,69.9,56.9,24.2,20.7,3.4,4.1,2,1.3
"가구소득별",100만원 미만,1098,63.2,65.4,57.5,20.7,26.4,2.1,1.3,2.9,0.4
"가구소득별",100~200만원,824,70,71.2,63.4,33.3,26.3,2.7,4.4,2.2,0.2
"가구소득별",200~300만원,1357,73.3,69,61.6,32.3,19.2,3.5,4.3,2.2,1.1
"가구소득별",300~400만원,1764,73.1,70.2,61,29.1,13.7,5.9,3.9,2.7,1
"가구소득별",400~500만원,1797,76.9,72.3,62.3,27.8,15.7,6.2,4.2,1.9,1.1
"가구소득별",500~600만원,1532,81.2,73,59.9,24.8,15.7,6.8,3,1.2,2.9
"가구소득별",600만원 이상,1674,81.5,70.9,56.2,34.2,17.5,9.4,4.7,1.6,2
"지역규모별",대도시,4331,77.5,69.3,58.2,29,18,6.5,3.7,1.9,1.5
"지역규모별",중소도시,3459,75.7,69.7,58.5,26,15.5,5.2,3,2,1.8
"지역규모별",읍면지역,2256,75.1,77.1,67.5,36.6,20.4,7.4,6,2,1
"권역별",수도권,3107,68.9,58.6,47.2,18,16.8,5.1,2.7,0.5,1.4
"권역별",강원/제주권,772,79.6,71.2,60.3,26.5,19.3,7.4,5.1,0.8,1.4
"권역별",충청/세종권,1721,89.1,88,77.9,33.3,17.1,5.1,4.8,9.3,2.7
"권역별",호남권,1485,76.1,76.7,69.2,38.4,24.7,7.4,6.7,2.9,0.6
"권역별",대경권,1200,83.8,87.4,72.5,45.4,13.3,8.5,4,3.1,1.4
"권역별",동남권,1761,86.8,85.6,76.2,48.5,17.5,8,4.7,0.4,1.7
"17개 시도별",서울,1164,73.7,56.7,45.7,18.4,16.7,5.8,2.4,0.8,1.8
"17개 시도별",부산,690,88.5,84.8,77.1,50.4,20.1,8.6,4.4,0.4,0.9
"17개 시도별",대구,580,83,86.4,66.1,40.7,14.1,8.3,4.3,5.1,1.3
"17개 시도별",인천,617,63.9,60.2,44.6,14,21.9,5.4,4.2,-,0.8
"17개 시도별",광주,447,72.8,76.6,70.4,42.3,19.2,9.1,5.1,4.2,1.1
"17개 시도별",대전,460,91.8,88.3,84.7,32.6,19.9,4.6,6.2,8.8,1.3
"17개 시도별",울산,393,84,75.7,71.4,55.8,18.3,8.2,4.4,0.3,2.8
"17개 시도별",세종,221,89.9,96.2,84,31.2,10.9,7.6,7.7,6.2,2.3
"17개 시도별",경기,1326,66.6,59.6,48.7,18.6,15.7,4.6,2.7,0.4,1.2
"17개 시도별",강원,472,73.9,60.1,48.2,16.6,15.6,6.1,3.6,1.1,1.7
"17개 시도별",충북,482,88.2,88,76.1,33.5,15.5,5.4,4.1,3.6,1.1
"17개 시도별",충남,558,87.7,86.5,73.8,34,17.5,4.9,3.8,14.3,4.8
"17개 시도별",전북,523,65.3,62.2,50.5,30.6,22.5,5.5,4.2,3.7,-
"17개 시도별",전남,515,89.7,91.3,87.2,43.3,31.4,7.9,10.5,1.2,0.9
"17개 시도별",경북,620,84.6,88.3,78.2,49.6,12.6,8.6,3.8,1.3,1.6
"17개 시도별",경남,678,85.9,89.8,77,44.1,14.6,7.2,5.2,0.5,2.1
"17개 시도별",제주,300,92.8,97.1,88.6,49.5,27.8,10.5,8.8,0.1,0.6
"장애여부별",장애등록,151,64.9,77.6,66.3,25.7,32.6,3,4.8,2.5,-
"장애여부별",미등록,58,22.3,30.5,14.6,2.1,13.7,1.4,0.6,-,-
"장애여부별",해당사항없음,9837,76.9,71.1,60.3,29.5,17.3,6.3,3.9,2,1.5
"근무 형태",전일제,4189,80.6,71.9,62.5,31.2,14.8,8.1,3,1.9,1.7
"근무 형태",교대제,287,75.1,74.6,65.7,37.3,11.8,10.2,4.3,2.7,2.8
"근무 형태",시간 선택제,394,80.1,75.7,66.9,33.1,23.9,4.1,7.3,1.9,2
"근무 형태",해당 없음,1419,71.7,68.6,57.7,33.6,16.7,7.4,5,1.7,1.1
"유연 근무제 여부",시행,528,73.7,61.3,56.5,30.8,15.3,9.4,2.6,3.1,0.9
"유연 근무제 여부",미시행,2959,79.4,70.5,61.1,29.9,14,8.4,3.4,2,1.7
"유연 근무제 여부",해당 없음,2802,78,74.8,63.6,35,17.7,6.8,4.4,1.5,1.6
